Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,MH_Care_Value,LowCI,HighCI,Confidence Interval,Quartile Range,Suppression Flag
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,19.8,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,15.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,17,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,15.7,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,12,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,9.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,7.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,4.8,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,33.9,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,29.2,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,28,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,27.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,24.8,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,20.9,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,16.8,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,22,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,16.1,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,40 - 49 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,12.1,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,50 - 59 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,10.3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,60 - 69 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,5.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,70 - 79 years,3.4,44,"Mar 30 - Apr 11, 2022",03/30/2022,04/11/2022,3.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,18 - 29 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,23,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,30 - 39 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,24.6,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,40 - 49 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,22.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,50 - 59 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,24.2,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,60 - 69 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,22.7,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,23,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,14,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,16.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,17.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,12.7,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,10.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,7.1,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,4.3,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,2,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,29.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,30.9,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,26.6,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,27.2,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,24.3,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,24.4,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,14.5,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,19.8,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,17.1,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,40 - 49 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,13.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,50 - 59 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,9.6,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,60 - 69 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,5.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,70 - 79 years,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,3.3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,80 years and above,3.4,45,"Apr 27 - May 9, 2022",04/27/2022,05/09/2022,3.2,,,,,
